Q18844497,magnésium 37,37,28211.474,698.947,0,7055.111,18.89,0,37.030286265,0.00075035,0
Q18844412,aluminium 37,37,9809.563,180.244,0,7531.315,4.871,0,37.010531,0.0001935,0
Q18844604,silicium 37,37,-6571.511,113.809,0,7952.903,3.076,0,36.992945191,0.000122179,0
Q18844553,phosphore 37,37,-18995.998,37.948,0,8267.555,1.026,0,36.979606956,4.0738e-05,0
Q18844574,soufre 37,37,-26896.417,0.198,0,8459.935,0.005,0,36.971125507,2.12e-07,0
Q5102949,chlore 37,37,-31761.538,0.052,0,8570.281,0.001,0,36.965902584,5.5e-08,0
Q4514598,argon 37,37,-30947.664,0.207,0,8527.139,0.006,0,36.966776314,2.21e-07,0
Q18845007,potassium 37,37,-24800.199,0.094,0,8339.847,0.003,0,36.973375889,1e-07,0
Q18844829,calcium 37,37,-13136.066,0.634,0,8003.456,0.017,0,36.985897852,6.8e-07,0
Q18845109,scandium 37,37,3520,300,1,7532,8,1,37.003779,0.000322,1
Q18844499,magnésium 38,38,34074,503,1,6928,13,1,38.03658,0.00054,1
Q18844414,aluminium 38,38,16209.859,374.461,0,7377.097,9.854,0,38.017402,0.000402,0
Q18844605,silicium 38,38,-4170.299,104.793,0,7892.829,2.758,0,37.995523,0.0001125,0
Q18844554,phosphore 38,38,-14621.563,72.581,0,8147.274,1.91,0,37.984303105,7.7918e-05,0
Q18844575,soufre 38,38,-26861.203,7.172,0,8448.782,0.189,0,37.97116331,7.699e-06,0
Q2567844,chlore 38,38,-29798.103,0.098,0,8505.481,0.003,0,37.968010418,1.05e-07,0
Q2801372,argon 38,38,-34714.821,0.195,0,8614.28,0.005,0,37.962732104,2.09e-07,0
Q18845008,potassium 38,38,-28800.755,0.195,0,8438.058,0.005,0,37.969081116,2.09e-07,0
Q18844830,calcium 38,38,-22058.499,0.194,0,8240.043,0.005,0,37.976319226,2.08e-07,0
Q18845110,scandium 38,38,-4249,200,1,7751,5,1,37.995438,0.000215,1
Q18845162,titane 38,38,10870,300,1,7332,8,1,38.011669,0.000322,1
Q18844500,magnésium 39,39,42275,513,1,6747,13,1,39.045384,0.000551,1
Q18844416,aluminium 39,39,20650,400,1,7281,10,1,39.022169,0.000429,1
Q18844606,silicium 39,39,2320.352,135.532,0,7730.979,3.475,0,39.002491,0.0001455,0
Q18844555,phosphore 39,39,-12774.634,112.645,0,8097.969,2.888,0,38.986285865,0.000120929,0
Q18844576,soufre 39,39,-23162.667,50,0,8344.269,1.282,0,38.975133852,5.3677e-05,0
Q13465046,chlore 39,39,-29800.205,1.732,0,8494.402,0.044,0,38.968008162,1.859e-06,0
